"";"volumeInfo.title";"volumeInfo.subtitle";"volumeInfo.authors";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"11";"Débordements";"mélanges offerts à Michel Callon";"Madeleine Akrich,Yannick Barthe,Fabian Muniesa";"Presses des MINES";"2011-01-05";"MICHEL CALLON a marqué les sciences humaines et sociales par sa production académique, par ses activités d'animateur de la communauté scientifique et par son rôle de médiateur entre la recherche et le monde de la politique, de l'administration et de l'entreprise. Il a multiplié les espaces d'entente et de confrontation, en se déplaçant aussi bien sur le terrain de la sociologie que sur celui des politiques de recherche et d'innovation, de l'anthropologie économique, de la scientométrie, de la science politique ou de l'anthropologie de la médecine.";407;"BOOK";"Actor-network theory";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=xF-WMYk9W7sC&printsec=frontcover&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=11&source=gbs_api";"http://books.google.fr/books?id=xF-WMYk9W7sC&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/D%C3%A9bordements.html?hl=&id=xF-WMYk9W7sC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=xF-WMYk9W7sC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=xF-WMYk9W7sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"12";"Sociologie de l'expérience";NA;"François Dubet";"Seuil";"1994";"L'éclatement actuel du champ des théories sociologiques ne renvoie pas seulement à l'histoire des idées ; il s'inscrit dans une mutation sociale profonde qui conduit à abandonner la représentation classique d'une société conçue comme un ordre, où l'on peut identifier l'action sociale aux "" lois "" du système. En fait, ce que l'on appelle "" la société "" n'est plus réductible à un système intégré, un mode de production et un Etat national. Dès lors, l'objet même de la sociologie change : elle doit décrire des expériences sociales, c'est-à-dire les conduites individuelles de chacun d'entre nous. Celles-ci combinent plusieurs rationalités et plusieurs logiques, elles se présentent comme la juxtaposition d'appartenances communautaires, des calculs du marché et des exigences d'une authenticité individuelle ; et le seul principe d'unité de l'expérience sociale est le travail sur lui-même que poursuit chacun de nous afin de se percevoir comme l'auteur de sa propre vie.";272;"BOOK";"Action theory";"NOT_MATURE";FALSE;"1.0.0.0.preview.0";"fr";"http://books.google.fr/books?id=AdR8KoT2r4wC&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=12&source=gbs_api";"http://books.google.fr/books?id=AdR8KoT2r4wC&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Sociologie_de_l_exp%C3%A9rience.html?hl=&id=AdR8KoT2r4wC";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=AdR8KoT2r4wC&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=AdR8KoT2r4wC&printsec=frontcover&img=1&zoom=1&source=gbs_api";FALSE;FALSE
"13";"Le travail des sociétés";NA;"François Dubet";NA;"2009";""" Longtemps, j'ai cru vivre dans une société"", dit François Dubet, mais la représentation traditionnelle de la société s'épuise sous les coups de la mondialisation et de la modernité elle-même. Ainsi, la société n'est plus conçue comme le progrès de l'intégration d'une structure sociale, d'une culture nationale homogène et d'une souveraineté politique toute puissante. Désormais, les individus, de plus en plus mobilisés, sont chargés de faire ce que la société ne fait plus pour eux. Les sociétés ne disparaissent pas pour autant. Elles imposent des formes de domination. Elles continuent à déterminer les épreuves que les individus affrontent. Elles sont le cadre fondamental de la critique sociale et des mouvements sociaux. C'est ce "" travail des sociétés"" qu'il nous faut comprendre afin de construire les représentations et les forces politiques qui nous permettent de vivre ensemble. A travers une démonstration précise, claire et très pédagogique, cet essai magistral de François Dubet poursuit, après Le Déclin de l'institution, son travail sur la sociologie des sociétés. Une réflexion qui bouscule fortement les théories actuelles, en décrit les limites et les dépasse en proposant un nouveau modèle, un outil pour repenser l'avenir.";348;"BOOK";"Contemporary Sociology";"NOT_MATURE";FALSE;"0.0.1.0.preview.0";"fr";"http://books.google.fr/books?id=76vhAAAAMAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=13&source=gbs_api";"http://books.google.fr/books?id=76vhAAAAMAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Le_travail_des_soci%C3%A9t%C3%A9s.html?hl=&id=76vhAAAAMAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=76vhAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=76vhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"14";"Le raisonnement sociologique";"Un espace non poppérien de l'argumentation";"Jean Claude Passeron";"Albin Michel";"2006";"Science ou non ? Comme les autres ou pas ? La sociologie ne peut répondre à cette question en son nom seul. La comparaison entre des configurations historiques, toujours singulières, qui fait le ressort du raisonnement sociologique et garantit ainsi la pertinence descriptive des concepts typologiques utilisés dans toutes les sciences sociales, n'a jamais pu engendrer la "" science expérimentale des faits sociaux "" qu'avait espérée Durkheim. Dans ce livre fondateur, publié pour la première fois en 1991, Jean-Claude Passeron montre que "" l'espace logique "" dans lequel la sociologie articule ses constats empiriques et ses argumentations reste irréductible, même quand elle recourt à des méthodes quantitatives ou à la formalisation, à celui de la "" falsifiabilité "" décrit par Popper.";666;"BOOK";"History";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=4fS4AAAAIAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=14&source=gbs_api";"http://books.google.fr/books?id=4fS4AAAAIAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Le_raisonnement_sociologique.html?hl=&id=4fS4AAAAIAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=4fS4AAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=4fS4AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"15";"Essais sur la mécanique sociale";NA;"Léon Winiarski";"Librairie Droz";"1967";NA;313;"BOOK";"Economics";"NOT_MATURE";FALSE;"0.0.1.0.preview.1";"fr";"http://books.google.fr/books?id=MyC0UURXJTIC&printsec=frontcover&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=15&source=gbs_api";"http://books.google.fr/books?id=MyC0UURXJTIC&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Essais_sur_la_m%C3%A9canique_sociale.html?hl=&id=MyC0UURXJTIC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=MyC0UURXJTIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=MyC0UURXJTIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"16";"Les reprâesentations du sud";"du factuel au fictif";"Jean Mondot";"Maison des Sciences de l'Homme d'Aquitaine";"2003";"Eminemment ambiguë, l'icône s'articule doublement sur l'infini et le fini, l'invisible et le visible, l'immatériel et le matériel, mais aussi sur une apparition et un retrait, un pouvoir et une vacance. On ne s'étonnera donc pas que la question de l'icône, religieuse, mais aussi politique, culturelle, et plus largement médiatique permette à l'artiste de revenir sur les enjeux politiques, éthiques, de sa propre relation à l'image consacrée et à la consécration. On ne sera pas plus surpris qu'elle l'invite à préciser sa relation au signe et à la signification, comme condensation, fixation, ou, au contraire, comme dépassement, dissolution. Enfin, on comprendra que ces questions se posent avec une acuité toute particulière en Amérique du Nord, où le religieux et le politique ont pendant si longtemps travaillé de concert et où la culture de masse a déversé sur le monde ses légions d'idoles et d'icônes populaires. Ce que suggèrent les études ici rassemblées, c'est que finalement les iconoclastes qui partent en guerre contre les signes du pouvoir et le fétichisme du sens s'élèvent moins contre les icônes que les idoles et sont parfois plus iconophiles que les iconolâtres eux-mêmes. The ambiguous icon connects the finite and the infinite, the visible and the invisible, the material and the immaterial in a double movement of affirmation and withdrawal. Critical questions surrounding religious, political or cultural icons thus prompt the artist to reassess the ethical and political implications of her/his practice, particularly as it relates to processes of consecration, to canonical works and consecrated images. Such questions also impel artists to rethink their approaches to signs and signification: are signs to be approached as sites of capture or, rather, of rapture ? Such questions take on added emphasis in the context of a North American culture where political and religious discourses have worked hand in hand, while mass culture produced hosts of popular icons that took over the world. The studies collected in this volume suggest that iconoclastic artists struggling against the signs of power and the fetishization of meaning are less at odds with icons than with idols, and are more at home with the ambiguous economy of the icon than those who have turned icons into idols.";368;"BOOK";"Anthropologie";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=Mgq4AAAAIAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=16&source=gbs_api";"http://books.google.fr/books?id=Mgq4AAAAIAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_repr%C3%A2esentations_du_sud.html?hl=&id=Mgq4AAAAIAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=Mgq4AAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=Mgq4AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"17";"L'intelligence du social";"le pluralisme explicatif en sociologie";"Jean-Michel Berthelot";"Presses Universitaires de France - PUF";"1990-01-01";"Bouleversements du monde contemporain et faillite des idéologies sollicitent les sciences sociales. Maîtriser le social devient affaire de savoir et d'expertise. Mais la connaissance du social n'est pas simple. On en fustigeait la neutralité dans les années 60. On en éprouve aujourd'hui la complexité. La thèse de ce livre est que, contrairement à l'illusion positiviste, toute connaissance implique une intelligence de son objet, une aptitude à lui donner sens et à l'insérer dans un système d'intelligibilité. Mais l'intelligence du social est plurielle : disciplines, approches, méthodes, paradigmes... rien ne s'y conjugue au singulier. Cette pluralité est ici prise au sérieux : son enracinement logique et symbolique est systématiquement mis au jour, révélant l'irréductible combinaison de schèmes d'intelligibilité, de programmes d'analyse, de paradigmes analogiques, d'engagements métaphysiques par lesquels s'opère la construction d'un discours de connaissance. La question décisive est alors : comment la pluralité des schèmes d'intelligence de l'objet peut-elle s'associer à l'unicité de l'exigence de la preuve ?";249;"BOOK";"Cultural pluralism";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=9gq2AAAAIAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=17&source=gbs_api";"http://books.google.fr/books?id=9gq2AAAAIAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_intelligence_du_social.html?hl=&id=9gq2AAAAIAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=9gq2AAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=9gq2AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"18";"Pareto, Croce, les socialismes et la sociologie";NA;"Giovanni Busino";"Librairie Droz";"1983";NA;202;"BOOK";"Socialism";"NOT_MATURE";FALSE;"0.0.1.0.preview.1";"fr";"http://books.google.fr/books?id=jM2yBoG_iTwC&printsec=frontcover&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=18&source=gbs_api";"http://books.google.fr/books?id=jM2yBoG_iTwC&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Pareto_Croce_les_socialismes_et_la_socio.html?hl=&id=jM2yBoG_iTwC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=jM2yBoG_iTwC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=jM2yBoG_iTwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"19";"Neuf leçons de sociologie";NA;"Michel Wieviorka";"Robert Laffont";"2008";""" D'immenses transformations modifient la planète, et les outils disponibles pour penser ces phénomènes évoluent à grande vitesse. En quelques années, ma génération de chercheurs en sciences sociales a vécu l'effondrement du fonctionnalisme, le triomphe, puis le déclin du structuralisme, l'apogée, puis l'affaiblissement du marxisme, les succès de l'interactionnisme symbolique, la montée en puissance de diverses variantes de l'individualisme méthodologique, le retour du thème du Sujet, etc. Il y a là non pas une crise, mais une mutation dans nos façons de réfléchir et d'aborder un monde en changement. Cette mutation concerne toutes les disciplines du savoir, et pas seulement les sciences sociales, mais celles-ci sont en première ligne, et appelées à jouer un rôle central. L'objectif de ce livre est d'abord de mettre en valeur les instruments d'analyse les plus prometteurs. Il est ensuite d'étudier à leur lumière des phénomènes tels que les mouvements sociaux, la diversité, la mémoire, la violence, le terrorisme ou encore le racisme, afin d'appréhender dans toute son épaisseur le monde dans lequel nous vivons. "" M.W.";329;"BOOK";"Politique mondiale - 20e siècle";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=KqzZAAAAMAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=19&source=gbs_api";"http://books.google.fr/books?id=KqzZAAAAMAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Neuf_le%C3%A7ons_de_sociologie.html?hl=&id=KqzZAAAAMAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=KqzZAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=KqzZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"20";"Fragments de philosophie positive et de sociologie contemporaine";NA;"Emile Littré";NA;"1876";NA;606;"BOOK";"Positivism";"NOT_MATURE";FALSE;"0.0.2.0.full.1";"fr";"http://books.google.fr/books?id=eZdRAAAAYAAJ&printsec=frontcover&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=20&source=gbs_api";"https://play.google.com/store/books/details?id=eZdRAAAAYAAJ&source=gbs_api";"https://market.android.com/details?id=book-eZdRAAAAYAAJ";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=eZdRAAAAYAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=eZdRAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"21";"Les trois états";"Science, théologie et métaphysique chez Auguste Comte";"Michel Bourdeau";"Cerf";"2006";"Le nom d'Auguste Comte nous arrive d'ordinaire précédé d'une réputation peu flatteuse. Le présent ouvrage voudrait montrer combien l'image du positivisme qui a cours aujourd'hui s'applique mal à celui qui en fut le fondateur, et rendre à nouveau compréhensible l'accueil plus que favorable réservé, il y a quelque cent cinquante ans, à la philosophie positive par des esprits aussi éminents que Mill ou Littré. A cette fin, il prend pour fil conducteur la loi des trois états, que l'auteur du Cours a toujours donnée comme la matrice de son œuvre et qui résume l'histoire de l'humanité dans la succession de trois états, théologique, métaphysique, puis positif. Après Auschwitz ou Hiroshima, le lecteur du XXIe siècle a toutefois du mal à se reconnaître dans la croyance au progrès que Comte partageait avec ses contemporains et dont cette loi est l'expression emblématique. C'est pourquoi les états sont présentés ici comme autant de formes d'esprit dont Comte était le premier à admettre qu'ils avaient très souvent cohabité. Il en résulte un double avantage. Tout d'abord, alors que, en partie sous l'influence du néopositivisme, le positivisme en était venu à ne plus être qu'une philosophie des sciences, il devient possible de refaire une place à la politique positive et de montrer comment, dans le projet comtien, la philosophie politique et la philosophie des sciences s'appellent l'une l'autre. De plus, un exposé en deux temps permet de faire le partage entre ces aspects de la pensée de Comte qui correspondent à peu près à l'image que l'on s'en fait d'ordinaire et ceux qui, aujourd'hui encore, continuent à nous paraître extravagants et qui ne sont pas toujours les moins intéressants.";177;"BOOK";"Histoire";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=OC3XAAAAMAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=21&source=gbs_api";"http://books.google.fr/books?id=OC3XAAAAMAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_trois_%C3%A9tats.html?hl=&id=OC3XAAAAMAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=OC3XAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=OC3XAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"22";"Matériaux pour une sociologie de la géographie";NA;"Daniel Dory,Denise Douzant-Rosenfeld";"Editions L'Harmattan";"1993";NA;187;"BOOK";"Geography";"NOT_MATURE";FALSE;"0.5.1.0.preview.1";"fr";"http://books.google.fr/books?id=dlgH1rCyDMQC&printsec=frontcover&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=22&source=gbs_api";"http://books.google.fr/books?id=dlgH1rCyDMQC&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Mat%C3%A9riaux_pour_une_sociologie_de_la_g%C3%A9.html?hl=&id=dlgH1rCyDMQC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=dlgH1rCyDMQC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=dlgH1rCyDMQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"23";"Esprit objectif et sociologie hégélienne";NA;"Roland Maspétiol";"Vrin";"1983";NA;124;"BOOK";"Philosophy";"NOT_MATURE";FALSE;"0.0.1.0.preview.1";"fr";"http://books.google.fr/books?id=UwnWp0tPbFEC&printsec=frontcover&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=23&source=gbs_api";"http://books.google.fr/books?id=UwnWp0tPbFEC&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Esprit_objectif_et_sociologie_h%C3%A9g%C3%A9lien.html?hl=&id=UwnWp0tPbFEC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=UwnWp0tPbFEC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=UwnWp0tPbFEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"24";"Durkheim";NA;"José A. Prades";"Presses Universitaires de France - PUF";"1990-01-01";"Après une brève synthèse sur la vie de Durkheim, l'ouvrage trace l'évolution de la pensée et de l'oeuvre du sociologue dans diverses disciplines: sociologie, suicide, division du travail, éducation, économie, morale, philosophie, religion.";126;"BOOK";"Durkheimian school of sociology";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=wNxHAAAAYAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=24&source=gbs_api";"http://books.google.fr/books?id=wNxHAAAAYAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Durkheim.html?hl=&id=wNxHAAAAYAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=wNxHAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=wNxHAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"25";"Démographie et sociologie";"hommage à Alain Girard";"Alain Girard";"Publications de la Sorbonne";"1986-01-01";NA;304;"BOOK";"Demography";"NOT_MATURE";FALSE;"0.1.1.0.preview.1";"fr";"http://books.google.fr/books?id=hkJ_zyd4VGcC&printsec=frontcover&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=25&source=gbs_api";"http://books.google.fr/books?id=hkJ_zyd4VGcC&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/D%C3%A9mographie_et_sociologie.html?hl=&id=hkJ_zyd4VGcC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=hkJ_zyd4VGcC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=hkJ_zyd4VGcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"26";"Les images de l'identité";NA;"Denis Vidal";"IRD Editions";"2002";NA;205;"BOOK";"Ciencias sociales";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=Oth_grHxxMMC&printsec=frontcover&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=26&source=gbs_api";"http://books.google.fr/books?id=Oth_grHxxMMC&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_images_de_l_identit%C3%A9.html?hl=&id=Oth_grHxxMMC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=Oth_grHxxMMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=Oth_grHxxMMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"27";"Pour repenser la sociologie de la connaissance scientifique";NA;"";"Librairie Droz";"1995";NA;199;"BOOK";"Sociologie";"NOT_MATURE";FALSE;"0.0.1.0.preview.1";"fr";"http://books.google.fr/books?id=A_QFON7xbScC&printsec=frontcover&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=27&source=gbs_api";"http://books.google.fr/books?id=A_QFON7xbScC&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Pour_repenser_la_sociologie_de_la_connai.html?hl=&id=A_QFON7xbScC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=A_QFON7xbScC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=A_QFON7xbScC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"28";"Émile Durkheim";"1858-1917";"Marcel Fournier";NA;"2007";"Fils et petit-fils de rabbin, né à Épinal en 1858, Émile Durkheim refuse de suivre la voie familiale. Agrégé de philosophie, il devient professeur de sciences sociales à Bordeaux et commence la rédaction de ses ouvrages de sociologie. Sachant s'entourer des collaborateurs les plus zélés (Célestin Bouglé, Paul Fauconnet, Maurice Halbwachs, Robert Hertz, Henri Hubert, Paul Lapie, Emmanuel Lévy, Marcel Mauss, Paul Richard, François Simiand, etc.), il crée avec eux en 1896 une revue, L'Année sociologique, et forme ce qu'il est convenu d'appeler l'école française de sociologie. Voilà pourquoi Marcel Fournier s'intéresse non seulement à l'homme, mais aussi à tous ceux qui l'ont entouré et ont participé avec lui à la fondation de cette nouvelle école de pensée, souvent qualifiée à l'époque de "" réalisme social "". Dans cette biographie, à la fois intellectuelle et collective, l'auteur ne laisse rien au hasard de la vie et de l'œuvre considérable du fondateur de la sociologie en France. De De La Division du travail social (1893) aux Formes élémentaires de la vie religieuse (1912), en passant par Les Règles de la méthode sociologique (1895) et Le Suicide (1897), les préoccupations majeures de Durkheim (l'individu, la famille, le travail, la politique, la morale, la religion, la maladie, la guerre, la mort) résonnent aujourd'hui avec autant d'acuité. Si c'est une vie avant tout consacrée à la recherche et à l'enseignement que l'on découvre ici, c'est aussi une existence qui, sans être partisane, est sincèrement engagée : dans l'affaire Dreyfus, dans la séparation de l'Église et de l'État, dans la montée du socialisme en France. Enfin, profondément marqué par la mélancolie et la tragédie, Durkheim parviendra difficilement à supporter les malheurs d'une vie - la perte de son fils à la guerre -, d'une société et d'une époque.";940;"BOOK";"Sociologie";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=-9K4AAAAIAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=28&source=gbs_api";"http://books.google.fr/books?id=-9K4AAAAIAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/%C3%89mile_Durkheim.html?hl=&id=-9K4AAAAIAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=-9K4AAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=-9K4AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"29";"La trame de l'évidence";"sociologie de la démonstration en logique";"Claude Rosental";"Presses Universitaires de France - PUF";"2003";"Cet ouvrage est le fruit d'une enquête sociologique, menée dans les années 1990 aux Etats-Unis, sur la forme d'activité scientifique réputée la plus pure et la plus rebelle à l'investigation des sciences sociales : celle des logiciens et des chercheurs en intelligence artificielle. La production d'énoncés en logique est en effet généralement perçue comme un exercice essentiellement immatériel ou solitaire, procédant d'une activité purement individuelle et cérébrale, de ce fait inobservable pour le sociologue. Ce livre met en lumière une réalité bien différente, en partant entre autres d'observations réalisées au sein de grandes Universités américaines et de diverses tribunes savantes (conférences et forums électroniques notamment). Les investigations ont porté en particulier sur les modes d'apprentissage des manipulations symboliques et des langages formels, sur le travail et les interactions des chercheurs au quotidien, et sur les étapes conduisant à l'élaboration et à la validation collective de démonstrations. Le compte rendu d'enquête est structuré autour de l'analyse d'un cas historique. L'ouvrage retrace les différentes phases de l'émergence d'un théorème, depuis la rédaction de ses premiers brouillons jusqu'à la diffusion de plusieurs versions de sa preuve, formulées en réponse aux nombreuses réactions exprimées à l'issue de sa publication. Ce résultat a en effet suscité beaucoup d'attention outre-Atlantique, compte tenu de ses enjeux pour l'évolution des recherches théoriques et technologiques dans le domaine de l'intelligence artificielle. En analysant minutieusement les mécanismes concrets de production et d'accréditation d'un théorème, l'auteur montre comment peuvent s'opérer en pratique une découverte logique et sa reconnaissance dans le monde savant à l'aube du XXIe siècle. A ce titre, ce livre s'adresse à un large public chercheurs en sciences sociales, philosophes, historiens des savoirs, mais aussi étudiants, amateurs et professionnels de la science.";367;"BOOK";"Artificial intelligence";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=RWA-AQAAIAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&cd=29&source=gbs_api";"http://books.google.fr/books?id=RWA-AQAAIAAJ&dq=subject:Sociologie&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_trame_de_l_%C3%A9vidence.html?hl=&id=RWA-AQAAIAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=RWA-AQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=RWA-AQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
