"";"volumeInfo.title";"volumeInfo.subtitle";"volumeInfo.authors";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"74";"Le métier d'agronome";"Perception, témoignages, réflexions, plaidoyer";"Pierre Absalon";"Editions L'Harmattan";"2009-11-01";"Les agronomes répondent aux besoins croissants qu'a l'Humanité de se nourrir . La profession d'agronome n'a pas toujours sa vraie place dans la société. Cet ouvrage est une ""réflexion sociologique"" de la profession d'agronome. Un ""plaidoyer"" pour la valorisation ou la revalorisation de cette profession. Un ouvrage de ""référence"", de ""vulgarisation"" et de ""sensibilisation"" sur le choix d'un métier ou d'une profession.";198;"BOOK";"Social Science";"NOT_MATURE";FALSE;"2.6.5.0.preview.3";"fr";"http://books.google.fr/books?id=yLmNmsXdi0wC&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=74&source=gbs_api";"https://play.google.com/store/books/details?id=yLmNmsXdi0wC&source=gbs_api";"https://market.android.com/details?id=book-yLmNmsXdi0wC";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=yLmNmsXdi0wC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=yLmNmsXdi0wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"75";"Essai sur le fait juridique de pollution des sols";NA;"Eléonore Mauleon";"Editions L'Harmattan";"2003-10-01";"Le phénomène de pollution des sols est de nos jours largement connu du grand public. L'importance qualitative et quantitative de ce dommage causé à la terre conduit à s'interroger sur la manière dont le droit peut gérer, maîtriser ce phénomène et permettre la mise en jeu de responsabilités éventuellelles. L'auteur démontre, grâce à une analyse détaillée des règles juridiques applicables ou susceptibles de l'être, que si la pollution des sols est un fait mesurable sur le plan scientifique et sociologique, elle constitue également un fait juridique sanctionné par la règle de droit.";626;"BOOK";"Law";"NOT_MATURE";FALSE;"0.6.0.0.preview.1";"fr";"http://books.google.fr/books?id=jwLZunISPD8C&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=75&source=gbs_api";"https://play.google.com/store/books/details?id=jwLZunISPD8C&source=gbs_api";"https://market.android.com/details?id=book-jwLZunISPD8C";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=jwLZunISPD8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=jwLZunISPD8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"76";"la désertification dans le monde";"Causes - Processus - Conséquences - Lutte";"Ibrahim Nahal";"Editions L'Harmattan";"2004-05-01";"Le nombre de personnes menacées par la désertification - phénomène qui touche les deux tiers des pays du monde - est d'environ un milliard dont la majorité vit dans les pays en développement. La désertification est un problème humain. La dégradation de l'environnement et les tensions biologiques et physiques qu'elle implique s'accompagnent de conséquences d'ordre physique, affectif, économique et social pour l'individu, la famille, la communauté et le pays. D'où la nécessité d'une coopération régionale et internationale contre ce fléau qui sera un des problèmes environnementaux les plus sérieux de notre planète au XXIè siècle.";166;"BOOK";"Social Science";"NOT_MATURE";FALSE;"0.6.0.0.preview.1";"fr";"http://books.google.fr/books?id=Qzrg5mkhdNwC&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=76&source=gbs_api";"https://play.google.com/store/books/details?id=Qzrg5mkhdNwC&source=gbs_api";"https://market.android.com/details?id=book-Qzrg5mkhdNwC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=Qzrg5mkhdNwC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=Qzrg5mkhdNwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"77";"Les Dessous de l'Alimentation Bio";"Essai pour une meilleure compréhension des enjeux liés à la souveraineté alimentaire";"Claude Gruffat";"La mer salée";"2017-06-21";"Nous nourrir tous demain...et si seule la Bio pouvait y parvenir ? « La Bio est un véritable projet politique pour une civilisation moderne. La souveraineté alimentaire est la fondation indispensable à notre liberté, notre santé, et notre sécurité. » - Claude Gruffat Claude Gruffat est président de Biocoop depuis 2004. Avec Les Dessous de l’Alimentation Bio, Claude Gruffat explique très précisément, chiffres à l’appui, pourquoi la toxique agriculture conventionnelle, dépendante de subventions, ne pourra jamais nourrir le monde, et comment LA Bio est l’une des rares réponses pour sortir de l’impasse actuelle. La seule capable de faire face aux prochaines crises alimentaires en Europe. Ce pionnier rappelle que La Bio est un projet sociétal cohérent aux atouts environnementaux, économiques et sociaux aujourd’hui largement démontrés. Il distingue ainsi avec précision LA Bio et LE bio issu d’une production de masse pour une distribution de masse, à l’identique de la logique conventionnelle. Ce positionnement très clair de Claude Gruffat est à lire alors que la discussion politique se ré-ouvre avec les États Généraux de l’Alimentation et que la révision du règlement européen bio pourrait encore tirer le label vers le bas (niveau de tolérance des résidus de pesticides...). Un ouvrage qui montre la voie pour faire de l'alimentation biologique un véritable projet de société. EXTRAIT Être agriculteur bio, comme être consommateur de bio c’est défendre une autre société. Derrière ces partis pris se cache le choix de la société que nous voulons. Acheter bio constitue un engagement important pour le respect de l’environnement. On peut estimer que c’est pour sa santé. Mais ce n’est pas tout. Acheter un produit bio c’est soutenir un mode de production agricole, c’est voter pour une agriculture paysanne qui respecte les rythmes de la nature, les conditions de travail d’hommes et de femmes, c’est voter pour une juste répartition des richesses entre les paysans et les consommateurs. C’est voter pour le retour à une véritable autonomie alimentaire, une préoccupation fondamentale bafouée par 60 ans de développement d’une agriculture intensive aveugle et mortifère, qui vend ses terres au plus offrant. Oui, c’est tout cela manger bio, et bien plus encore ! C’est encore : les paysages, la symbiose de la nature, un esprit de filière, de coopération, d’autres modes de décision. La Bio c’est un état d’esprit, une solidarité, une vision de la société et des échanges. C’est d’autres comportements, qu’on apprend au jour le jour. C’est une communauté d’idées partagées, une communauté d’intérêts de personnes et de projets. La Bio c’est un écosystème, avec toute la complexité que cela induit. Chacun en dépend et a donc intérêt à ce que l’écosystème se porte bien. D’un côté ceux qui cultivent, de l’autre ceux qui se nourrissent, des intérêts partagés pour que les uns puissent être en relation avec les autres. Aujourd’hui et demain. Finalement, la Bio c’est une utopie politique. CE QU'EN PENSE LA CRITIQUE En partageant son expérience et livrant sa vision personnelle du sujet, [Claude Gruffat] offre un témoignage utile pour tous ceux qui veulent comprendre en profondeur les enjeux du secteur. - Anne-Sophie Novel, Même pas mal !, blog du Monde À PROPOS DE L'AUTEUR Claude Gruffat a été conseiller agricole pendant dix-sept ans. En 1993, il ouvre un premier magasin Biocoop. Il devient président du groupement en 2004. Depuis, il met un point d'honneur à défendre un label bio de qualité.";192;"BOOK";"Political Science";"NOT_MATURE";FALSE;"1.2.3.0.preview.3";"fr";"http://books.google.fr/books?id=aiIpDwAAQBAJ&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=77&source=gbs_api";"https://play.google.com/store/books/details?id=aiIpDwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-aiIpDwAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=aiIpDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=aiIpDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"78";"Montre-moi tes déchets...";"L'art de faire parler les restes";"Gérard Bertolini";"Editions L'Harmattan";"2011-12-01";"La poubelle fournit une image de nos consommations en négatif. Elle renvoie à l'intime : regarder sa poubelle en face constitue un premier pas sur le chemin de la responsabilisation. Les déchets ne sont matière morte qu'en apparence : susceptibles d'évoluer dans l'environnement, ils parlent aussi à ceux qui savent les comprendre, les apprivoiser. Ce livre étudie les déchets et leurs géniteurs à travers les âges, depuis les origines de l'homme jusqu'à des futurs possibles.";130;"BOOK";"Social Science";"NOT_MATURE";FALSE;"1.3.1.0.preview.3";"fr";"http://books.google.fr/books?id=Yetuo_HyQ8gC&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=78&source=gbs_api";"https://play.google.com/store/books/details?id=Yetuo_HyQ8gC&source=gbs_api";"https://market.android.com/details?id=book-Yetuo_HyQ8gC";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=Yetuo_HyQ8gC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=Yetuo_HyQ8gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"79";"Musei e parchi archeologici, IX Ciclo di Lezioni sulla ricerca applicata in Archeologia (Certosa di Pontignano 1997)";"";"Riccardo Francovich,Andrea Zifferero";"All’Insegna del Giglio";"1999-07-01";"Il volume raccoglie le relazioni del IX Ciclo di Lezioni della International School in Archaeology del CNR e dell’Università di Siena, dedicato al tema dei “Musei e Parchi Archeologici”. Il filo rosso del corso, che emerge nel trattare gli aspetti della tutela, della progettazione e della gestione dei musei e dei parchi, risulta la difficoltà di ricondurre la complessità della materia archeologica (strettamente legata alla sua matrice ambientale) alle problematiche dello sviluppo e delle trasformazioni in atto nei settori della museologia e della museografia, frammentate tra discipline diverse; l’articolazione e la varietà degli interventi evidenziano i disorientamenti, le inquietudini e le aspettative che il quadro legislativo (quanto mai dinamico) e i mutamenti nella definizione degli obiettivi della ricerca archeologica sperimentale, provocano negli addetti ai lavori.";540;"BOOK";"Social Science";"NOT_MATURE";FALSE;"1.0.0.0.preview.1";"it";"http://books.google.fr/books?id=4dd5CwAAQBAJ&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=79&source=gbs_api";"https://play.google.com/store/books/details?id=4dd5CwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-4dd5CwAAQBAJ";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=4dd5CwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=4dd5CwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"80";"Voyage dans les forêts de l’Hérault";"De Saint-Guilhem à l’Espinouse";"Philippe Lacroix,Jean-Louis Roque,Robert Izard,Michel Lacan";"BIOTOPE";"2011-11-18";"Jamais depuis six ou sept siècles, les forêts n’ont été aussi présentes qu’aujourd’hui dans le département de l’Hérault dont elles occupent le tiers de la superficie. Pourquoi une telle surface boisée ? Comment en est-on arrivé là ? Comment ces forêts ont-elles traversé le temps, du Néolithique jusqu’au XIXe siècle ? Pourquoi leur surface a-t-elle reculé du Moyen Âge à l’Ancien Régime, jusqu’à atteindre leur plus bas niveau au milieu du XIXe siècle ? Pourquoi ont-elles été qualitativement dégradées au cours de cette même période ? Et comment, aujourd’hui sont-elles devenues des formations très diversifiées, sans doute les plus riches et les plus variées de métropole, au plan floristique et faunistique ? Comme ailleurs, les forêts héraultaises ont contribué à satisfaire, au fil du temps, les besoins changeants de la société. Leur état actuel est l’aboutissement de nombreuses interventions humaines des siècles durant. À cet égard, le XXe siècle a été une période très riche durant laquelle une œuvre extraordinaire a été accomplie. C’est le siècle de la reconquête, une période marquante dans la vie de ces espaces, un temps d’actions majeures qui ont façonné leurs visages actuels et les ont transformées pour leur permettre de nous offrir toutes les utilités et aménités que la société actuelle est en droit d’attendre de ses « espaces naturels ». Comment ces forêts sont-elles aujourd’hui gérées et cultivées ? Pour satisfaire quels objectifs ? Quel avenir peut-on envisager pour ces espaces essentiels ? Cet ouvrage, réalisé par des forestiers, vous invite à un voyage dans l’espace et dans le temps pour découvrir et comprendre les espaces forestiers de l’Hérault. En particulier il vous convie à pénétrer dans vingt-cinq massifs boisés du département, choisis pour leur rôle majeur dans le paysage héraultais, soit par leur importance soit par leur image emblématique.";400;"BOOK";"Nature";"NOT_MATURE";FALSE;"1.3.3.0.preview.3";"fr";"http://books.google.fr/books?id=maMRCwAAQBAJ&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=80&source=gbs_api";"https://play.google.com/store/books/details?id=maMRCwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-maMRCwAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=maMRCwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=maMRCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"81";"La pluie au Sahel";NA;"Pierre De Félice";"Editions L'Harmattan";"1999-05-01";"La pluie est un paramètre très fluctuant, à la fois dans l'espace et dans le temps. Ce livre décrit quelques méthodes pour mesurer la hauteur des précipitations, les variations mensuelles et annuelles de celles-ci. Comment les pluies ont-elles varié depuis que des mesures sont faites en Afrique de l'Ouest ? Les variations récentes sont-elles exceptionnelles, ou bien les hommes en ont-ils subies d'aussi importantes durant les derniers millénaires ?";154;"BOOK";"Nature";"NOT_MATURE";FALSE;"0.5.2.0.preview.1";"fr";"http://books.google.fr/books?id=2LdIBTf7FPYC&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=81&source=gbs_api";"https://play.google.com/store/books/details?id=2LdIBTf7FPYC&source=gbs_api";"https://market.android.com/details?id=book-2LdIBTf7FPYC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=2LdIBTf7FPYC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=2LdIBTf7FPYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"82";"Reconnaître et décoder les traces d'animaux";"Manuel d'ichnologie";"Luc Chazel,Muriel Chazel";"Quae";"2011-02-15";"Jadis pratique populaire, à présent discipline utilisée en paléontologie, l'ichnologie est l'ensemble des techniques permettant l'identification des espèces à partir des traces qu'elles laissent. Véritable manuel d'initiation, ce guide se propose de mettre ce savoir-faire au service du promeneur par une approche didactique établissant une typologie des empreintes : séquences des membres antérieurs et postérieurs en fonction de l'allure, aspects des empreintes selon le substrat... II permettra au naturaliste amateur de "" lire "" la nature à partir des empreintes laissées par les animaux dans le sol, mais aussi de leurs excréments et déjections, jusqu'aux traces laissées sur les végétaux en passant par les cadavres pour ce qui est des grands carnivores. Outre les passionnés de faune sauvage, cet ouvrage intéressera les professionnels en charge des inventaires et du suivi des animaux en milieu naturel.";192;"BOOK";"Nature";"NOT_MATURE";TRUE;"2.6.3.0.preview.3";"fr";"http://books.google.fr/books?id=y2IjCwAAQBAJ&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=82&source=gbs_api";"https://play.google.com/store/books/details?id=y2IjCwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-y2IjCwAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=y2IjCwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=y2IjCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"83";"Influence de l'ammoniaque et des sels ammoniacaux sur la végétation";NA;"Rodolphe Blanchet";"Collection XIX";"2016-04-12";"L’attention des naturalistes s’est portée ces dernières années sur les divers phénomènes chimiques de la physiologie animale et végétale. L’attrayant travail de M. le Professeur Liebig, a surtout contribué à donner cette impulsion. Un des corps qui parait jouer le rôle le plus important est l’ammoniaque ; si d’un côté il est la fin de toute décomposition organique, d’un autre il parait être le premier agent de la vitalité ; c’est lui que l’on retrouve partout où la vie paraît commencer, soit dans le règne animal, soit dans le règne végétal. Fruit d’une sélection réalisée au sein des fonds de la Bibliothèque nationale de France, Collection XIX a pour ambition de faire découvrir des textes classiques et moins classiques dans les meilleures éditions du XIXe siècle.";NA;"BOOK";"Nature";"NOT_MATURE";FALSE;"1.1.1.0.preview.3";"fr";"http://books.google.fr/books?id=4csmDwAAQBAJ&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=83&source=gbs_api";"https://play.google.com/store/books/details?id=4csmDwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-4csmDwAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=4csmDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=4csmDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"84";"L'écologie au secours de l'économie";"Inventer les outils d'une nouvelle prospérité";"Rodrigue Coutouly";"Editions L'Harmattan";"2015-11-15";"Comment expliquer notre difficulté à relancer l'économie ? Cet ouvrage explore une hypothèse originale : la reprise ne se fait pas car nous atteignons les limites de nos ressources naturelles. L'auteur travaille donc sur les différentes pistes possibles pour construire le développement durable d'une société et d'une économie qui retrouveraient leur cohérence. Les solutions devront s'appuyer sur des politiques publiques imaginatives, audacieuses autant que réalistes, particulièrement en matière de fiscalité et d'investissement.";260;"BOOK";"Nature";"NOT_MATURE";FALSE;"0.1.1.0.preview.3";"fr";"http://books.google.fr/books?id=MDzqCgAAQBAJ&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=84&source=gbs_api";"https://play.google.com/store/books/details?id=MDzqCgAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-MDzqCgAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=MDzqCgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=MDzqCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"85";"Mes premières poules";"Mode d'emploi";"Franck Schmitt,Cécile Schmitt";"Fleurus";"2013-03-06T00:00:00+01:00";"COT COT COT !!! Des poules dans le jardin ? Quelle excellente idée ! C'est du bonheur au quotidien... sans compter les œufs frais ! Pour bien démarrer l'aventure, voici le mode d'emploi de la poule avec toutes les informations indispensables et plein de conseils pour mener à bien ce beau projet : choix des races, poulailler, enclos, alimentation, soins, poussins... Vous verrez, les poules, ce sont des bêtes drôles, curieuses et attachantes !";64;"BOOK";"Pets";"NOT_MATURE";TRUE;"1.19.17.0.preview.3";"fr";"http://books.google.fr/books?id=zNWmT7qJlA8C&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=85&source=gbs_api";"https://play.google.com/store/books/details?id=zNWmT7qJlA8C&source=gbs_api";"https://market.android.com/details?id=book-zNWmT7qJlA8C";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=zNWmT7qJlA8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=zNWmT7qJlA8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"86";"Animal welfare";NA;"Conseil de l'Europe";"Council of Europe";"2006";"Quelle peut être la souffrance des animaux ? La loi a-t-elle une incidence sur leur bien-être, et les facteurs économiques peuvent-ils faire obstacle à l'amélioration de ce bien-être ? Le traitement des animaux fait depuis longtemps l'objet de débats, mais leur bien-être reste un sujet très controversé et il n'y a que quelques dizaines d'années que leur sort suscite réellement un intérêt. Le grand public s'intéresse maintenant à cette question et exerce une pression de plus en plus forte sur les personnes qui utilisent les animaux, afin qu'elles modifient leurs comportements, et sur les responsables politiques, pour qu'ils adoptent de nouvelles lois. On trouvera ici un exposé détaillé des questions d'éthique, des points de vue religieux et des positions des différents pays à l'égard du bien-être des animaux. Les conventions du Conseil de l'Europe et d'autres instruments européens visant à ce que ce problème soit traité au niveau international sont également examinés.";296;"BOOK";"Nature";"NOT_MATURE";FALSE;"0.0.1.0.preview.1";"fr";"http://books.google.fr/books?id=D_QDML2rLuoC&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=86&source=gbs_api";"https://play.google.com/store/books/details?id=D_QDML2rLuoC&source=gbs_api";"https://market.android.com/details?id=book-D_QDML2rLuoC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=D_QDML2rLuoC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=D_QDML2rLuoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"87";"Mais que fait donc ce gendarme dans mon jardin ?";"100 clés pour comprendre les petites bêtes du jardin";"Patrice Leraut";"Quae";"2014-02-07";"Que font toutes ces petites bêtes qui courent, rampent, fouissent et volent dans mon jardin ? Sont-elles nuisibles ? Utiles ? D’où viennent-elles et que trament-elles parmi nos légumes et nos fleurs dès qu’on a le dos tourné ? Faut-il les détruire ou au contraire les attirer ? Tigres,lions, rhinocéros, araignées loups, cet ouvrage nous dévoile tout un bestiaire insoupçonné qui arpente les rangs de poireaux et les carrés de salades. Collemboles, diploures, cécidomyies ? Jamais entendu parler... Pourtant j’apprends qu’il y en a plein dans mon jardin. Et ces grosses limaces qui sortent après la pluie, il paraît qu’elles ont un léopard dans leur famille ! Dans cet inventaire à la Prévert,des chrysopes aux yeux d’or côtoient la jardinière en tenue d’apparat, tandis que des gendarmes s’activent derrière le tilleul près de l’hôtel de charme... On propose ici d’apprendre à déchiffrer la partition de ces êtres en accords mineurs (uniquement par la taille), écornant au passage les préjugés dont beaucoup pâtissent, en décrivant leur comportement dans notre environnement familier. On y détaille aussi les liens et interactions que les membres de ce petit peuple ont entre eux, avec le sol et les cultures, et les raisons de leur présence ou, au contraire, de leur absence dans notre jardin. 100 questions-réponses aussi pertinentes que divertissantes pour tous ceux – simples jardiniers, horticulteurs ou naturalistes – qui aiment observer, connaître et comprendre ce petit peuple du jardin et du potager. Plus d’une centaine d’espèces dont les escargots, limaces, mille-pattes, vers, araignées, papillons ou frelons y sont décrites avec humour et poésie... Jardiniers, entomologistes, horticulteurs, enfants sages ou hyperactifs, bobos des villes ou écolos des campagnes, accros des insecticides ou poètes naturalistes... oui, ce livre est bien pour vous.";160;"BOOK";"Nature";"NOT_MATURE";FALSE;"2.5.3.0.preview.3";"fr";"http://books.google.fr/books?id=sOoiCwAAQBAJ&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=87&source=gbs_api";"https://play.google.com/store/books/details?id=sOoiCwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-sOoiCwAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=sOoiCwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=sOoiCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"88";"L'Agroécologie, une éthique de vie";"Entretien";"Pierre Rabhi,Jacques Caplat,Sophie Rabhi";"Éditions Actes Sud";"2015-10-07T00:00:00+02:00";"Signe des temps, on parle désormais d’agroécologie partout, depuis le ministère de l’Agriculture jusque dans les médias. Quitte à vider ce mot de son sens. Pierre Rabhi, l’un des pionniers de l’agroécologie en France et en Afrique, met les choses au point dans cet ouvrage. Il y parle d’agriculture bien sûr, d’ogm, de technologie, mais aussi de l’éthique de vie que l’agroécologie lui inspire...";76;"BOOK";"Nature";"NOT_MATURE";TRUE;"1.2.1.0.preview.3";"fr";"http://books.google.fr/books?id=fTGgCgAAQBAJ&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=88&source=gbs_api";"https://play.google.com/store/books/details?id=fTGgCgAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-fTGgCgAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=fTGgCgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=fTGgCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"89";"A la recherche des animaux mystérieux";NA;"Eric Buffetaut";"Le Cavalier Bleu Editions";"2017-10-11T00:00:00+02:00";"Yéti, Bête du Gévaudan, monstre du Loch Ness, grand serpent de mer... le bestiaire de la cryptozoologie fascine autant qu’il hérisse. Coincée entre scepticisme et crédulité, science pour les uns – les découvertes de l’okapi ou du saola témoignent de la validité de la démarche –, pseudo-science pour d’autres, la cryptozoologie n’en finit pas de faire débat. Pour tenter d’y voir plus clair, il est donc important de passer en revue certaines des « causes célèbres » de la cryptozoologie et, au-delà de l’existence ou non de ces animaux, de s’interroger aussi sur l’édifice culturel, sociologique et ethnographique qui s’est construit autour. Car quand bien même certains de ces êtres mystérieux n’auraient pas de réalité biologique, il n’est pas interdit d’introduire une part d’imagination, voire de rêve, dans la recherche scientifique. Si le rêve est maîtrisé, la recherche n’en devient que plus créative. Docteur ès sciences, Eric Buffetaut est Directeur de Recherche émérite au CNRS (Laboratoire de Géologie de l’École normale supérieure, Paris), spécialiste de la paléontologie des vertébrés. Son intérêt pour la cryptozoologie, remonte à la lecture, pendant son adolescence, des livres de Bernard Heuvelmans sur ce sujet.";160;"BOOK";"Nature";"NOT_MATURE";FALSE;"1.2.1.0.preview.3";"fr";"http://books.google.fr/books?id=vo84DwAAQBAJ&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=89&source=gbs_api";"https://play.google.com/store/books/details?id=vo84DwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-vo84DwAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=vo84DwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=vo84DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"90";"Gérer les déchets ménagers en Afrique";"Le Bénin entre local et global";"Elieth P. Eyebiyi";"Editions L'Harmattan";"2010-12-01";"L'incapacité des Etats africains à gérer leurs déchets ménagers au lendemain de la démocratisation a ouvert la voie à l'intervention des collectivités locales. A partir de travaux effectués au Bénin sur les dynamiques locales générées par un enjeu global, l'auteur expose dans une posture sociologique l'essence des relations sociales qui animent et vivifient le microcosme des déchets ménagers. Cet ouvrage confirme que les dynamiques locales sont le moteur du changement social.";224;"BOOK";"Social Science";"NOT_MATURE";FALSE;"0.5.0.0.preview.1";"fr";"http://books.google.fr/books?id=EIk4sUldRq8C&printsec=frontcover&dq=subject:Nature&hl=&as_pt=BOOKS&cd=90&source=gbs_api";"https://play.google.com/store/books/details?id=EIk4sUldRq8C&source=gbs_api";"https://market.android.com/details?id=book-EIk4sUldRq8C";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=EIk4sUldRq8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=EIk4sUldRq8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
