"";"volumeInfo.title";"volumeInfo.subtitle";"volumeInfo.authors";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"11";"Croissance et développement des plantes cultivées";NA;"Collectif d'auteurs,";"Educagri Editions";"2013";"La conduite d'un atelier de production végétale nécessite la connaissance des caractéristiques physiologiques des plantes. Comment une plante grandit-elle ? Quels sont les facteurs qui impactent sur son développement et donc sur le rendement de la culture ? Cet ouvrage permet d'étudier les différents aspects de la croissance et du développement des végétaux ainsi que les cycles de vie et de culture des principaux types de plantes cultivées. Les deux séquences (croissance et développement, cycles de vie et cycles de culture) fournissent à l'apprenant la connaissance des mécanismes de croissance et de développement des plantes cultivées et le mode d'élaboration du rendement d'une culture. Ce volume est adapté aux formations de niveau 4 de l'enseigne- ment et de la formation professionnelle. C'est un dossier d'auto- formation alternant apports de connaissance avec leurs résumés et tests d'autoévaluation avec leurs corrigés.";98;"BOOK";"";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=Zx56gEPRTngC&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=11&source=gbs_api";"http://books.google.fr/books?id=Zx56gEPRTngC&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Croissance_et_d%C3%A9veloppement_des_plantes.html?hl=&id=Zx56gEPRTngC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=Zx56gEPRTngC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=Zx56gEPRTngC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"12";"Plantes transgéniques";"faits et enjeux";"André Gallais,Agnès Ricroch";"Editions Quae";"2006";"Les plantes transgéniques sont maintenant cultivées dans plus de 90 millions d'hectares dans le monde, mais leur développement est bloqué en Europe. En France, elles sont l'objet de débats fréquents, passionnés, polémiques et de prises de position politiques. En conséquence, il n'est pas toujours facile de bien cerner toutes les facettes de ce dossier. Cet ouvrage rassemble des informations permettant de mieux comprendre les objets des débats en s'appuyant, pour chacun d'eux, sur des références précises. Qu'est-ce que la transgénèse, que peut-elle apporter ? Quels sont les risques éventuels pour la santé et pour l'environnement, comment sont-ils ou peuvent-ils être gérés ? Les raisons du refus des plantes transgéniques sont-elles de nature scientifique, économique, éthique ou politique et quelles en sont les conséquences ? Les auteurs ont examiné la balance bénéfices/risques des plantes transgéniques en considérant les points de vue techniques, scientifiques, économiques et sociétaux. Cet ouvrage s'adresse aux étudiants et aux enseignants en biologie végétale ou en agronomie, aux chercheurs et ingénieurs de la sélection végétale, aux décideurs et à tout citoyen s'intéressant à ce sujet de société.";284;"BOOK";"Transgenic plants";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=I89D3FhIEcoC&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=12&source=gbs_api";"http://books.google.fr/books?id=I89D3FhIEcoC&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Plantes_transg%C3%A9niques.html?hl=&id=I89D3FhIEcoC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=I89D3FhIEcoC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=I89D3FhIEcoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"13";"Comprendre l'amélioration des plantes";"Enjeux, méthodes, objectifs et critères de sélection";"André Gallais";"Editions Quae";"2015-05-21";"Quels en sont les enjeux socio-économiques (nourrir la planète, respecter l'environnement, s'adapter au changement climatique, organisation de la filière semences) ? Quels sont les outils et les méthodes utilisés ? Comment les principaux caractères sont-ils améliorés ? L'ouvrage répond à ces questions et se termine par un bilan de ce qu'a apporté l'amélioration des plantes, tant à l’agriculteur qu’au consommateur, à l’industriel ou à la société.";240;"BOOK";"";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=CZ2tCQAAQBAJ&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=13&source=gbs_api";"http://books.google.fr/books?id=CZ2tCQAAQBAJ&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Comprendre_l_am%C3%A9lioration_des_plantes.html?hl=&id=CZ2tCQAAQBAJ";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=CZ2tCQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=CZ2tCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"14";"Identifier les champignons transmis par les semences";NA;"Rémi Champion";"Editions Quae";"1997";NA;398;"BOOK";"Agriculture - Disease";"NOT_MATURE";FALSE;"0.2.0.0.preview.1";"fr";"http://books.google.fr/books?id=eyQ2xj5D9VgC&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=14&source=gbs_api";"http://books.google.fr/books?id=eyQ2xj5D9VgC&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Identifier_les_champignons_transmis_par.html?hl=&id=eyQ2xj5D9VgC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=eyQ2xj5D9VgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=eyQ2xj5D9VgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"15";"Une visite au Jardin Roger-Van den Hende";"un parcours de l'évolution des végétaux";"Joanne Tardif,Société des amis du Jardin Van den Hende";"Éditions MultiMondes";"2003";"Destiné à faciliter l'appréciation des richesses du jardin botanique à vocation pédagogique de l'Université Laval, ce guide présente, photographies, schémas et tableaux à l'appui, des informations détaillées sur les plantes qu'on peut y observer. Les plantes sont classées par familles botaniques et regroupées selon un ordre évolutif. [SDM].";161;"BOOK";"Botany";"NOT_MATURE";FALSE;"1.1.0.0.preview.1";"fr";"http://books.google.fr/books?id=b3AHCIWGr7AC&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=15&source=gbs_api";"http://books.google.fr/books?id=b3AHCIWGr7AC&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Une_visite_au_Jardin_Roger_Van_den_Hende.html?hl=&id=b3AHCIWGr7AC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=b3AHCIWGr7AC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=b3AHCIWGr7AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"16";"Techniques de cytogénétique végétale";NA;"Joseph Jahier";"Editions Quae";"1992";NA;183;"BOOK";"Plant biotechnology";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=u0fcvvduX5YC&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=16&source=gbs_api";"http://books.google.fr/books?id=u0fcvvduX5YC&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Techniques_de_cytog%C3%A9n%C3%A9tique_v%C3%A9g%C3%A9tale.html?hl=&id=u0fcvvduX5YC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=u0fcvvduX5YC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=u0fcvvduX5YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"17";"Des plantes et leurs insectes";NA;"Bruno Didier,Hervé Guyot";"Editions Quae";"2012-05-23";"La quatrième de couverture indique : ""Etes-vous partant pour un safari entomologique"" ? Quelle que soit votre motivation, que vous soyez porté par une curiosité naturaliste ou par le souci de voir s'épanouir les plantes de votre jardin sans massacrer inutilement la petite faune qu'elles abritent, cet ouvrage vous procure des clés indispensables et intelligentes pour apprendre à connaître et à reconnaître plusieurs centaines d'insectes et autres arthropodes courants. Une approche originale qui présente ensemble des informations habituellement dissociées : la description des plantes et celle des insectes qui vivent à leurs dépens. ""Quelles sont les principales espèces que j'ai la chance de trouver sur mon fusain d'Europe ? Qui troue allègrement les noisettes de mon jardin ? Quel est le responsable de ces traînées blanches à la surface des feuilles de ronces ? Quelles sont ces chenilles dans mes gousses de pois ?"" Quelques questions parmi des centaines d'autres qui trouveront réponse ici. Par le texte et par l'image, vous apprendrez à découvrir la faune entomologique associée à quelques-unes des plantes les plus communes de nos régions : arbres, arbustes, plantes potagères ou fleurs sauvages. Qui sont ces insectes ? A quelle période et sur quelles parties de la plante peut-on les trouver ? Comment affectent-ils la plante ? Outil d'aide à la reconnaissance des insectes, ce petit précis d'écologie est aussi une mine d'informations sur l'origine des plantes décrites, leur culture, leur cycle de croissance ou encore leur étymologie. Ce recueil de textes, issus de la revue Insectes et mis à jour pour cette édition, est l'oeuvre d'entomologistes pédagogues. Il sera utile au jardin aussi bien qu'au cours de la promenade naturaliste, et réjouira autant les amateurs de petites bêtes que les amoureux des plantes. """;263;"BOOK";"Insect pests";"NOT_MATURE";FALSE;"0.1.0.0.preview.1";"fr";"http://books.google.fr/books?id=8JnlFwBL2pkC&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=17&source=gbs_api";"http://books.google.fr/books?id=8JnlFwBL2pkC&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Des_plantes_et_leurs_insectes.html?hl=&id=8JnlFwBL2pkC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=8JnlFwBL2pkC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=8JnlFwBL2pkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"18";"La défense des cultures";NA;"";"Educagri Editions";"2010";NA;177;"BOOK";"";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=Kd6QKSSiL7QC&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=18&source=gbs_api";"http://books.google.fr/books?id=Kd6QKSSiL7QC&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_d%C3%A9fense_des_cultures.html?hl=&id=Kd6QKSSiL7QC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=Kd6QKSSiL7QC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=Kd6QKSSiL7QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"19";"Les végétaux";"Les relations avec leur environnement";"Lydie Suty";"Editions Quae";"2015-01-21";"Cet ouvrage retrace les relations complexes que les plantes établissent avec leur environnement biotique (ensemble des organismes vivants) et abiotique (climatique par exemple). Il aborde les principaux aspects de ces relations et dispense quelques notions d’écologie permettant d’expliciter l’importance des végétaux dans tous les écosystèmes.";56;"BOOK";"";"NOT_MATURE";FALSE;"1.0.0.0.preview.1";"fr";"http://books.google.fr/books?id=02a9BgAAQBAJ&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=19&source=gbs_api";"http://books.google.fr/books?id=02a9BgAAQBAJ&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_v%C3%A9g%C3%A9taux.html?hl=&id=02a9BgAAQBAJ";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=02a9BgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=02a9BgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"20";"Les mycorhizes";"L'essor de la nouvelle révolution verte";"J. André Fortin,Christian Plenchette,Yves Piché";"Editions Quae";"2016-02-01";"Les mycorhizes sont formées par des champignons microscopiques qui font merveille en horticulture en travaillant en symbiose avec les racines des plantes. L'intérêt scientifique et pratique de ces symbioses pour l'ensemble des végétaux a été clairement démontré, en horticulture, en agriculture, en foresterie, et en environnement. Cette nouvelle édition vise à la fois à faire comprendre la biologie des mycorhizes et comment en tirer profit dans de très nombreux aspects de la culture des plantes et de leur protection, tout en assurant le maintien des équilibres naturels.";184;"BOOK";"";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=HiOICwAAQBAJ&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=20&source=gbs_api";"http://books.google.fr/books?id=HiOICwAAQBAJ&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_mycorhizes.html?hl=&id=HiOICwAAQBAJ";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=HiOICwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=HiOICwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"21";"Indicator plant species in Canadian forests";NA;"Gordon S. Ringius,Sue Meades,R. A. Sims,Service canadien des forêts";"Presses Université Laval";"1997";NA;217;"BOOK";"Forest ecology";"NOT_MATURE";FALSE;"0.0.1.0.preview.1";"fr";"http://books.google.fr/books?id=eElUh_Jvy1kC&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=21&source=gbs_api";"http://books.google.fr/books?id=eElUh_Jvy1kC&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Indicator_plant_species_in_Canadian_fore.html?hl=&id=eElUh_Jvy1kC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=eElUh_Jvy1kC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=eElUh_Jvy1kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"22";"Hétérosis et variétés hybrides en amélioration des plantes";NA;"André Gallais";"Editions Quae";"2009";NA;356;"BOOK";"Heterosis";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=M7iQF2sDmjoC&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=22&source=gbs_api";"http://books.google.fr/books?id=M7iQF2sDmjoC&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/H%C3%A9t%C3%A9rosis_et_vari%C3%A9t%C3%A9s_hybrides_en_am.html?hl=&id=M7iQF2sDmjoC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=M7iQF2sDmjoC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=M7iQF2sDmjoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"23";"Protection agroécologique des cultures";"";"Jean-Philippe DEGUINE,Caroline GLOANEC ,Philippe LAURENT,Alain RATNADASS,Jean-Noël AUBERTOT";"Editions Quae";"2016-01-13";"À partir d’une présentation des principes de l’agroécologie et de leur application à la protection des cultures, cet ouvrage analyse plusieurs expériences participatives réalisées en vraie grandeur, dans différents contextes. Il en tire des recommandations concrètes pour l'ensemble des systèmes de cultures tempérés et tropicaux, véritables clés de cette transition agroécologique recherchée.";288;"BOOK";"";"NOT_MATURE";FALSE;"1.0.0.0.preview.1";"fr";"http://books.google.fr/books?id=9iGICwAAQBAJ&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=23&source=gbs_api";"http://books.google.fr/books?id=9iGICwAAQBAJ&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Protection_agro%C3%A9cologique_des_cultures.html?hl=&id=9iGICwAAQBAJ";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=9iGICwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=9iGICwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"24";"Comment l'herbe pousse";"développement végétatif, structures clonales et spatiales des graminées";"Michel Lafarge,Jean-Louis Durand";"Editions Quae";"2011";"Les prairies couvrent près du quart des surfaces émergées du globe, et les graminées y occupent une place prépondérante. Outre leur importance dans les écosystèmes herbacés d'une manière générale, les individus de cette famille botanique présentent un mode de croissance particulier. L'originalité de cette synthèse, la première depuis plus de trente ans, est de privilégier le développement végétatif et ses règles communes en faisant état des nombreuses connaissances acquises, notamment sur le tallage, son rythme et sa régulation, les structures clonales et leur dynamique, ainsi que sur l'évolution spatiale des peuplements herbacés. Au fil de l'exposé, on découvre que c'est là que se jouent fondamentalement la structure et le renouvellement de végétations pérennes soumises aux contraintes du sol et des saisons, et régulièrement défoliées parles animaux ou les outils de récolte. C'est par leur morphogenèse végétative que les graminées se révèlent le plus clairement différentes des autres groupes d'herbacées. Et c'est sans doute là qu'il faut chercher une raison majeure de leur succès écologique. L'ouvrage décrit les caractères génériques de forme des organes et d'architecture des graminées, leur formation et leur renouvellement au niveau individuel, les rythmes qui les gouvernent et leurs réponses aux contraintes environnementales, puis les conséquences de ces phénomènes sur la dynamique des colonies d'individus composant une végétation pérenne. Cette synthèse, issue d'échanges approfondis entre l'écophysiologie et l'écologie prairiale, s'adresse aux chercheurs et aux enseignants, mais aussi directement aux étudiants en écologie et en agronomie.";169;"BOOK";"Grasses";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=b4eZjm7a9RsC&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=24&source=gbs_api";"http://books.google.fr/books?id=b4eZjm7a9RsC&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Comment_l_herbe_pousse.html?hl=&id=b4eZjm7a9RsC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=b4eZjm7a9RsC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=b4eZjm7a9RsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"25";"Les secrets de l'électroculture";NA;"Arnaud Colombier";"Editions Eyrolles";"2017";"Les différents mouvements écologiques ont favorisé l'électroculture, qui consiste à utiliser l'électricité statique pour permettre aux plantes de se développer et d'améliorer les qualités gustatives de leur production. Cet ouvrage présente cette méthode et ses techniques.";95;"BOOK";"Plantes";"NOT_MATURE";FALSE;"0.6.0.0.preview.1";"fr";"http://books.google.fr/books?id=8baWDgAAQBAJ&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=25&source=gbs_api";"http://books.google.fr/books?id=8baWDgAAQBAJ&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_secrets_de_l_%C3%A9lectroculture.html?hl=&id=8baWDgAAQBAJ";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=8baWDgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=8baWDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"26";"Histoire et amélioration de cinquante plantes cultivées";NA;"Claire Doré,F. Varoquaux";"Editions Quae";"2006";"Les méthodes utilisées en amélioration des plantes ainsi que les critères de sélection évoluent très rapidement. Cet ouvrage, clair et pédagogique, offre à la fois un historique et un bilan sur les acquis en la matière. Les bases de la génétique et les modes de reproduction des espèces végétales sont tout d'abord rappelés comme éléments nécessaires à la compréhension des principes et méthodes de l'amélioration des plantes. Chaque plante cultivée est ensuite présentée sous forme de fiche construite sur un même plan : synthèse sur l'histoire de l'espèce et les innovations marquantes en matière de création variétale (les principales étapes de l'amélioration génétique, les perspectives à envisager, l'état de données sur l'inscription et la protection des variétés), avec des illustrations de la plante entière et des produits de la récolte. Classées par ordre alphabétique, ces fiches permettent au lecteur d'accéder facilement à l'information sur les diverses plantes cultivées présentées : quatre céréales, six plantes oléo-protéagineuses, trois industrielles, trois forestières, cinq fourragères, huit fruitières, douze légumières, cinq ornementales, trois exemples d'espèces cultivées en milieu tropical et la vigne. Fruit de la consultation et de la collaboration d'environ deux-cent-trente spécialistes du secteur public et du secteur privé, cet ouvrage est destiné aux étudiants, enseignants, professionnels des semences et à toute personne qui s'intéresse à l'amélioration des plantes.";812;"BOOK";"Crop improvement";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=6pbtFya2zy8C&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=26&source=gbs_api";"http://books.google.fr/books?id=6pbtFya2zy8C&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Histoire_et_am%C3%A9lioration_de_cinquante_p.html?hl=&id=6pbtFya2zy8C";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=6pbtFya2zy8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=6pbtFya2zy8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"27";"L'art d'acclimater les plantes exotiques";"le jardin de la villa Thuret";"Catherine Ducatillion,Landy Blanc-Chabaud";"Editions Quae";"2010";"Si les arbres du jardin Thuret savaient parler, quelles histoires ils pourraient nous conter ! Défilé de visages aux regards curieux, de mains prolongées de leurs outils métalliques. Succession de modes de culture et d'usages. Visiteurs aux costumes changeants. Émotions renouvelées devant ces étranges plantes venues d'ailleurs. Mais aussi graines dispersées par le vent ou les oiseaux, boutures offertes ou... dérobées ! Le jardin de la villa Thuret - l'un des plus anciens jardins botaniques de la Côte d'Azur - accueille en effet des plantes de lointaines contrées pour les acclimater à nos régions méditerranéennes. Depuis cent cinquante ans, des milliers de plantes ont été invitées à séjourner au cap d'Antibes sous le regard attentif des botanistes et des jardiniers. Certaines s'y sont tant plu qu'elles ont fondé famille et, façonnant le paysage de la Riviera, ont transformé à jamais une terre ingrate en un paradis de verdure. De nos jours, les jardins d'acclimatation, réservoir de ressources et observatoire des plantes exotiques, ont toujours un rôle à jouer. Car, avec l'évolution du climat et des usages, des besoins nouveaux apparaissent : arbres capables de résister à la pollution ou à la sécheresse, arbustes ornementaux pour retenir les sols des remblais, fleurs à couper de couleur rare... Il faut pouvoir y répondre. Après un siècle et demi d'expérimentation, le jardin Thuret continue d'accueillir des scientifiques, des plantes et des visiteurs. Il poursuit son chemin, avec - est-ce volontaire ? - la même lenteur, le même silence que ses arbres. Chut, pénétrons dans ce monde vertical et écoutons son histoire...";190;"BOOK";"Acclimatization (Plants)";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=VJahV1CDlHoC&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=27&source=gbs_api";"http://books.google.fr/books?id=VJahV1CDlHoC&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_art_d_acclimater_les_plantes_exotiques.html?hl=&id=VJahV1CDlHoC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=VJahV1CDlHoC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=VJahV1CDlHoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"28";"Méthodes de création de variétés en amélioration des plantes";NA;"André Gallais";"Editions Quae";"2011";"Qu'est-ce qu'une variété en amélioration des plantes ? Pourquoi et comment crée-t-on une variété ? Le but de l'ouvrage est de répondre à ces questions en présentant assez simplement toutes les méthodes de sélection importantes pour la création de variétés, et en y intégrant deux outils de plus en plus utilisés : l'haplodiploïdisation et les marqueurs moléculaires. Le développement d'une sélection ""scientifique"" à la fin du XIXe siècle a très rapidement conduit à des populations plus ou moins homogènes, appelées variétés. En fonction des caractéristiques biologiques de l'espèce et des considérations socio-économiques, le sélectionneur crée des variétés populations, des lignées pures, des hybrides, des variétés synthétiques ou des clones. Le but de l'amélioration des plantes est de réunir dans une même variété le maximum de gènes favorables. L'ouvrage montre comment cela peut se réaliser par la combinaison de la sélection et des systèmes de reproduction. Cet ouvrage s'adresse à toute personne qui veut mieux comprendre ce qu'est une variété et comment l'obtenir. Sont ainsi particulièrement concernés les techniciens et ingénieurs de la sélection végétale et de la production de semences, les étudiants, les enseignants et les chercheurs dans ces domaines.";278;"BOOK";"";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=Hb962WwMKQIC&printsec=frontcover&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=28&source=gbs_api";"http://books.google.fr/books?id=Hb962WwMKQIC&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/M%C3%A9thodes_de_cr%C3%A9ation_de_vari%C3%A9t%C3%A9s_en.html?hl=&id=Hb962WwMKQIC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=Hb962WwMKQIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=Hb962WwMKQIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"29";"Les plantes qui puent, qui pètent, qui piquent";NA;"Lionel Hignard,Alain Pontoppidan";NA;"2008";"Les plantes ne sont pas toujours aussi inoffensives qu'elles en ont l'air : les unes griffent, les autres dégagent une odeur insupportable, d'autres encore brûlent ou ne vous lâchent plus ! Ce livre documentaire, écrit par deux passionnés du règne végétal, traite avec sérieux et humour de ces plantes aux vertus si désagréables pour nous mais qui leur permettent de se défendre et ainsi de survivre. Regroupées par type de comportement ou d'adaptation (mauvaise odeur, sécrétion collante ou baveuse et autres armes tranchantes...), près de trente espèces de plantes sont décrites de façon détaillée.";83;"BOOK";"Botanique";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=OX1xQgAACAAJ&dq=subject:Plantes&hl=&as_pt=BOOKS&cd=29&source=gbs_api";"http://books.google.fr/books?id=OX1xQgAACAAJ&dq=subject:Plantes&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_plantes_qui_puent_qui_p%C3%A8tent_qui_pi.html?hl=&id=OX1xQgAACAAJ";NA;NA;FALSE;FALSE;NA;NA;NA;NA
